NAME,GEOID,GEO_ID,tract,total,pct_hispanic,pct_hispanic_moe,pct_hispanic_moe_ratio
Census Tract 3400.04; Contra Costa County; California,06013340004,1400000US06013340004,340004,3940.0,,0.08145119895348005,0.5720458536126762
Census Tract 3410; Contra Costa County; California,06013341000,1400000US06013341000,341000,4760.0,,0.04113781745698631,0.6683140310418253
Census Tract 3430.01; Contra Costa County; California,06013343001,1400000US06013343001,343001,5940.0,,0.04792487845491645,0.5351010865079017
Census Tract 3430.02; Contra Costa County; California,06013343002,1400000US06013343002,343002,4658.0,,0.06565506192950497,0.4877532351955888
Census Tract 3430.03; Contra Costa County; California,06013343003,1400000US06013343003,343003,3847.0,,0.02297273556427684,0.6180147812291819
Census Tract 3451.01; Contra Costa County; California,06013345101,1400000US06013345101,345101,6622.0,0.13122923588039867,0.03186231289000639,0.2427988906301753
Census Tract 3451.02; Contra Costa County; California,06013345102,1400000US06013345102,345102,4533.0,,0.10242451112503032,0.7488553369834878
Census Tract 3451.03; Contra Costa County; California,06013345103,1400000US06013345103,345103,5286.0,,0.029892540978344963,0.4501765572978105
Census Tract 3451.05; Contra Costa County; California,06013345105,1400000US06013345105,345105,6233.0,0.07957644793839243,0.02166237263641825,0.272220904521764
Census Tract 3451.11; Contra Costa County; California,06013345111,1400000US06013345111,345111,5850.0,,0.07179445189638138,0.4878020250799432
Census Tract 3451.12; Contra Costa County; California,06013345112,1400000US06013345112,345112,7723.0,0.06500064741680694,0.022732659327123275,0.3497297370186714
Census Tract 3451.13; Contra Costa County; California,06013345113,1400000US06013345113,345113,4767.0,,0.0648990674932822,0.7527344397578497
Census Tract 3451.14; Contra Costa County; California,06013345114,1400000US06013345114,345114,6571.0,,0.03050166673899609,0.9236242034190936
Census Tract 3451.15; Contra Costa County; California,06013345115,1400000US06013345115,345115,6758.0,,0.015258565495280964,0.49575666162071513
Census Tract 3451.16; Contra Costa County; California,06013345116,1400000US06013345116,345116,2961.0,0.11752786220871327,0.04523222866567425,0.3848638766639697
Census Tract 3451.17; Contra Costa County; California,06013345117,1400000US06013345117,345117,4652.0,,0.08381030679109504,0.7751203721514396
Census Tract 3451.18; Contra Costa County; California,06013345118,1400000US06013345118,345118,3525.0,,0.06691639221772801,0.5697591366364523
Census Tract 3452.03; Contra Costa County; California,06013345203,1400000US06013345203,345203,6954.0,,0.03405546796203295,0.41114882674996034
Census Tract 3452.04; Contra Costa County; California,06013345204,1400000US06013345204,345204,3152.0,,0.05871288536788593,0.6539329140621076
Census Tract 3452.05; Contra Costa County; California,06013345205,1400000US06013345205,345205,5779.0,,0.04573812027641293,0.5063612970831232
Census Tract 3452.06; Contra Costa County; California,06013345206,1400000US06013345206,345206,3622.0,0.11568194367752622,0.013733947095426144,0.11872161427120166
Census Tract 3461.01; Contra Costa County; California,06013346101,1400000US06013346101,346101,3364.0,,0.01994385883161798,0.6389632486625038
Census Tract 3461.02; Contra Costa County; California,06013346102,1400000US06013346102,346102,5396.0,,0.04595655196132952,0.6033614461881609
Census Tract 3462.03; Contra Costa County; California,06013346203,1400000US06013346203,346203,4033.0,,0.0414692146150275,0.4805900647770284
Census Tract 3462.04; Contra Costa County; California,06013346204,1400000US06013346204,346204,7894.0,0.04851786166708893,,
Census Tract 3462.05; Contra Costa County; California,06013346205,1400000US06013346205,346205,4325.0,,0.0875597978921933,0.9420301638898907
Census Tract 3462.06; Contra Costa County; California,06013346206,1400000US06013346206,346206,3216.0,,0.07400532273823623,0.6071457089953258
Census Tract 3470; Contra Costa County; California,06013347000,1400000US06013347000,347000,6724.0,,0.03784468437626581,0.48012765612454955
Census Tract 3480; Contra Costa County; California,06013348000,1400000US06013348000,348000,4819.0,,0.028324458374806315,0.5617101436551096
Census Tract 3490; Contra Costa County; California,06013349000,1400000US06013349000,349000,5815.0,,0.04555832343464982,0.5473587825877866
