NAME,GEOID,GEO_ID,tract,pct_nh_asian,pct_nh_asian_moe
Census Tract 3390.01; Contra Costa County; California,06013339001,1400000US06013339001,339001,0.1292702924296256,0.04851326215738211
Census Tract 3390.03; Contra Costa County; California,06013339003,1400000US06013339003,339003,0.17962918372261016,0.06443187063510436
Census Tract 3390.04; Contra Costa County; California,06013339004,1400000US06013339004,339004,0.21391985537812594,0.10772125583624823
Census Tract 3400.01; Contra Costa County; California,06013340001,1400000US06013340001,340001,0.14759725400457666,0.057898130321831706
Census Tract 3400.03; Contra Costa County; California,06013340003,1400000US06013340003,340003,0.23426573426573427,0.10571907825138292
Census Tract 3400.04; Contra Costa County; California,06013340004,1400000US06013340004,340004,0.1446700507614213,0.056521526338637496
Census Tract 3410; Contra Costa County; California,06013341000,1400000US06013341000,341000,0.19432773109243698,0.08787442569403332
Census Tract 3430.01; Contra Costa County; California,06013343001,1400000US06013343001,343001,0.05589225589225589,0.03976503405279726
Census Tract 3430.02; Contra Costa County; California,06013343002,1400000US06013343002,343002,0.1283812795191069,0.05436545605458063
Census Tract 3430.03; Contra Costa County; California,06013343003,1400000US06013343003,343003,0.11229529503509228,0.04261719328157535
Census Tract 3451.01; Contra Costa County; California,06013345101,1400000US06013345101,345101,0.4269102990033223,0.13819250560612104
Census Tract 3451.02; Contra Costa County; California,06013345102,1400000US06013345102,345102,0.2770791969997794,0.05087492338240347
Census Tract 3451.03; Contra Costa County; California,06013345103,1400000US06013345103,345103,0.288687097994703,0.04543197592520299
Census Tract 3451.05; Contra Costa County; California,06013345105,1400000US06013345105,345105,0.22204395957003048,0.08131436636272636
Census Tract 3451.11; Contra Costa County; California,06013345111,1400000US06013345111,345111,0.5131623931623932,0.04889298455898023
Census Tract 3451.12; Contra Costa County; California,06013345112,1400000US06013345112,345112,0.4880227890716043,0.061324991093891223
Census Tract 3451.13; Contra Costa County; California,06013345113,1400000US06013345113,345113,0.33857772183763374,0.0638509803910804
Census Tract 3451.14; Contra Costa County; California,06013345114,1400000US06013345114,345114,0.1403134987064374,0.05263280884951439
Census Tract 3451.15; Contra Costa County; California,06013345115,1400000US06013345115,345115,0.40633323468481797,0.11831057124251582
Census Tract 3451.16; Contra Costa County; California,06013345116,1400000US06013345116,345116,0.2911178655859507,0.04810878075704915
Census Tract 3451.17; Contra Costa County; California,06013345117,1400000US06013345117,345117,0.29750644883920896,0.057037423263687825
Census Tract 3451.18; Contra Costa County; California,06013345118,1400000US06013345118,345118,0.2924822695035461,0.06960620579280465
Census Tract 3452.03; Contra Costa County; California,06013345203,1400000US06013345203,345203,0.055795225769341386,0.019663576679133175
Census Tract 3452.04; Contra Costa County; California,06013345204,1400000US06013345204,345204,0.08185279187817258,0.05497467940646084
Census Tract 3452.05; Contra Costa County; California,06013345205,1400000US06013345205,345205,0.33396781450077867,0.08940755206302581
Census Tract 3452.06; Contra Costa County; California,06013345206,1400000US06013345206,345206,0.11512976256212037,0.04324852595021709
Census Tract 3461.01; Contra Costa County; California,06013346101,1400000US06013346101,346101,0.19054696789536266,0.07308689771757684
Census Tract 3461.02; Contra Costa County; California,06013346102,1400000US06013346102,346102,0.12157153446997776,0.023892976919454387
Census Tract 3462.03; Contra Costa County; California,06013346203,1400000US06013346203,346203,0.07959335482271263,0.02706615725285591
Census Tract 3462.04; Contra Costa County; California,06013346204,1400000US06013346204,346204,0.18431720293894097,0.11977443889628188
Census Tract 3462.05; Contra Costa County; California,06013346205,1400000US06013346205,346205,0.08300578034682081,0.04062695764697582
Census Tract 3462.06; Contra Costa County; California,06013346206,1400000US06013346206,346206,0.16138059701492538,0.09978112399831834
Census Tract 3470; Contra Costa County; California,06013347000,1400000US06013347000,347000,0.10261748958953004,0.041165536864633215
Census Tract 3480; Contra Costa County; California,06013348000,1400000US06013348000,348000,0.07242166424569413,0.016123532159156774
Census Tract 3490; Contra Costa County; California,06013349000,1400000US06013349000,349000,0.11745485812553741,0.03916309086531712
Census Tract 3500; Contra Costa County; California,06013350000,1400000US06013350000,350000,0.16048780487804878,0.04952931822996538
Census Tract 3511.01; Contra Costa County; California,06013351101,1400000US06013351101,351101,0.08951406649616368,0.034897542083554674
Census Tract 3511.03; Contra Costa County; California,06013351103,1400000US06013351103,351103,0.18299637117677553,0.06639315293925185
Census Tract 3511.04; Contra Costa County; California,06013351104,1400000US06013351104,351104,0.07498500299940011,0.05262589178065231
Census Tract 3511.05; Contra Costa County; California,06013351105,1400000US06013351105,351105,0.06560088202866593,0.034815471518423124
Census Tract 3512; Contra Costa County; California,06013351200,1400000US06013351200,351200,0.08090497737556561,0.036429222889692574
Census Tract 3521.01; Contra Costa County; California,06013352101,1400000US06013352101,352101,0.19018743109151048,0.03771886181189133
Census Tract 3521.02; Contra Costa County; California,06013352102,1400000US06013352102,352102,0.2062849431270484,0.0457746195271498
Census Tract 3522.01; Contra Costa County; California,06013352201,1400000US06013352201,352201,0.25304777594728173,0.08534576413188949
Census Tract 3522.02; Contra Costa County; California,06013352202,1400000US06013352202,352202,0.19409124906507105,0.04886862923475648
Census Tract 3530.01; Contra Costa County; California,06013353001,1400000US06013353001,353001,0.21244343891402714,0.031436000602330406
Census Tract 3530.02; Contra Costa County; California,06013353002,1400000US06013353002,353002,0.11573409851745577,0.04027754700234595
Census Tract 3540.01; Contra Costa County; California,06013354001,1400000US06013354001,354001,0.17612687813021702,0.1111828995526193
